website_name,product_name,product_image,brand,category,subcategory,price,original_price,discount_percent,rating,review_count,size_options,color,fit_type,fabric,sleeve_type,pattern,description,availability,seller,product_url,scrape_date
Ajio,RIO Olive Women Patterned Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260123/2JWh/6973a592cbfa0d560896591d/rio_olive_women_patterned_regular_fit_shirt.jpg,RIO,Women,Shirts,127,499,49,,,,Olive,Regular Fit,,,,"RIO Olive Women Patterned Regular Fit Shirt. Brand: RIO. Color: Olive. Fit: Regular Fit. Category: Women, Shirts. 1K shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/rio-women-patterned-regular-fit-shirt/p/443106631_olive,2026-06-26T12:13:00.063541+00:00
Ajio,Vishudh Yellow Women Embroidered Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20251117/m5L8/691b0a64a470c5082f980db5/vishudh_yellow_women_embroidered_regular_fit_shirt.jpg,Vishudh,Women,Shirts,902,1899,32,,,,Yellow,Regular Fit,,,Embroidered,"Vishudh Yellow Women Embroidered Regular Fit Shirt. Brand: Vishudh. Color: Yellow. Fit: Regular Fit. Pattern: Embroidered. Category: Women, Shirts. 758 shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/vishudh-women-embroidered-regular-fit-shirt/p/702507759_yellow,2026-06-26T12:13:00.063541+00:00
Ajio,DNMX Beige Women Relaxed Fit Shirt with Flap Pockets,https://assets.ajio.com/medias/sys_master/root/20250424/vcKB/680a30de7a6cd4182ff174c9/dnmx_beige_women_relaxed_fit_shirt_with_flap_pockets.jpg,DNMX,Women,Shirts,178,699,49,,,,Beige,Relaxed Fit,,,,"DNMX Beige Women Relaxed Fit Shirt with Flap Pockets. Brand: DNMX. Color: Beige. Fit: Relaxed Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/dnmx-women-relaxed-fit-shirt-with-flap-pockets/p/443064356_beige,2026-06-26T12:13:00.063541+00:00
Ajio,LEIA Pink Women Regular Fit Classic Shirt,https://assets.ajio.com/medias/sys_master/root1/20260313/MGGI/69b444e98deac970f0685209/leia_pink_women_regular_fit_classic_shirt.jpg,LEIA,Women,Shirts,389,1849,70,,,S,Pink,Regular Fit,,,,"LEIA Pink Women Regular Fit Classic Shirt. Brand: LEIA. Color: Pink. Fit: Regular Fit. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/leia-women-regular-fit-classic-shirt/p/703155832_pink,2026-06-26T12:13:00.063541+00:00
Ajio,OLD NAVY Red & White Women Striped Loose Fit Shirt with Patch Pocket,https://assets.ajio.com/medias/sys_master/root1/20251212/Iaib/693b3910720fb821d385e897/old_navy_red_%26_white_women_striped_loose_fit_shirt_with_patch_pocket.jpg,OLD NAVY,Women,Shirts,917,1799,49,,,,Red,Loose Fit,,,Striped,"OLD NAVY Red & White Women Striped Loose Fit Shirt with Patch Pocket. Brand: OLD NAVY. Color: Red. Fit: Loose Fit. Pattern: Striped. Category: Women, Shirts",InStock,,https://www.ajio.com/old-navy-women-striped-loose-fit-shirt-with-patch-pocket/p/442754099_red,2026-06-26T12:13:00.063541+00:00
Ajio,J TURRITOPSIS Brown Women Embroidered Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250712/PhfS/68729296e590ff066e4983e3/j_turritopsis_brown_women_embroidered_regular_fit_shirt.jpg,J TURRITOPSIS,Women,Shirts,686,1999,51,,,S,Brown,Regular Fit,,,Embroidered,"J TURRITOPSIS Brown Women Embroidered Regular Fit Shirt. Brand: J TURRITOPSIS. Color: Brown. Fit: Regular Fit. Pattern: Embroidered. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/j-turritopsis-women-embroidered-regular-fit-shirt/p/701906483_brown,2026-06-26T12:13:00.063541+00:00
Ajio,High Buy X AG Pink Women Embroidered Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260308/W1jW/69acafcd4970ce6a6e2dffba/high_buy_x_ag_pink_women_embroidered_relaxed_fit_shirt.jpg,High Buy X AG,Women,Shirts,490,1000,30,,,4XL,Pink,Relaxed Fit,,,Embroidered,"High Buy X AG Pink Women Embroidered Relaxed Fit Shirt. Brand: High Buy X AG. Color: Pink. Fit: Relaxed Fit. Pattern: Embroidered. Size: 4XL. Category: Women, Shirts. 886 shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/high-buy-x-ag-women-embroidered-relaxed-fit-shirt/p/703128473_pink,2026-06-26T12:13:00.063541+00:00
Ajio,J TURRITOPSIS Brown Women Embroidered Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250713/znt5/6872bad0b13fc54edd1e6daf/j_turritopsis_brown_women_embroidered_regular_fit_shirt.jpg,J TURRITOPSIS,Women,Shirts,686,1999,51,,,XL,Brown,Regular Fit,,,Embroidered,"J TURRITOPSIS Brown Women Embroidered Regular Fit Shirt. Brand: J TURRITOPSIS. Color: Brown. Fit: Regular Fit. Pattern: Embroidered. Size: XL. Category: Women, Shirts",InStock,,https://www.ajio.com/j-turritopsis-women-embroidered-regular-fit-shirt/p/701865726_brown,2026-06-26T12:13:00.063541+00:00
Ajio,LEIA Beige Women Floral Print Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20250731/DrAm/688b76973d468c61ab395d38/leia_beige_women_floral_print_regular_fit_shirt.jpg,LEIA,Women,Shirts,195,650,70,,,XL,Beige,Regular Fit,,,Floral,"LEIA Beige Women Floral Print Regular Fit Shirt. Brand: LEIA. Color: Beige. Fit: Regular Fit. Pattern: Floral. Size: XL. Category: Women, Shirts",InStock,,https://www.ajio.com/leia-women-floral-print-regular-fit-shirt/p/702048885_beige,2026-06-26T12:13:00.063541+00:00
Ajio,FABRANGE Pink Women Relaxed Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20250805/32rc/689234ee3d468c61ab4dd4b3/fabrange_pink_women_relaxed_fit_shirt_with_spread_collar.jpg,FABRANGE,Women,Shirts,339,1099,56,,,M,Pink,Relaxed Fit,,,,"FABRANGE Pink Women Relaxed Fit Shirt with Spread Collar. Brand: FABRANGE. Color: Pink. Fit: Relaxed Fit. Size: M. Category: Women, Shirts",InStock,,https://www.ajio.com/fabrange-women-relaxed-fit-shirt-with-spread-collar-/p/700234717_pink,2026-06-26T12:13:00.063541+00:00
Ajio,Bene Kleed Medium blue Women Regular Fit Shirt with Contrast Stitching,https://assets.ajio.com/medias/sys_master/root1/20260509/uxwO/69ff580114d0c21719cc0196/bene_kleed_medium_blue_women_regular_fit_shirt_with_contrast_stitching.jpg,Bene Kleed,Women,Shirts,644,2299,60,,,S,Blue,Regular Fit,,,,"Bene Kleed Medium blue Women Regular Fit Shirt with Contrast Stitching. Brand: Bene Kleed. Color: Blue. Fit: Regular Fit. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/bene-kleed-women-regular-fit-shirt-with-contrast-stitching/p/466844519_blue,2026-06-26T12:13:00.063541+00:00
Ajio,Lulu & Sky Blue Women Checked Slim Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20251222/tJmR/694939a6239b37265a94e0f8/lulu_%26_sky_blue_women_checked_slim_fit_shirt.jpg,Lulu & Sky,Women,Shirts,1386,4715,60,,,L,Blue,Slim Fit,,,Checkered,"Lulu & Sky Blue Women Checked Slim Fit Shirt. Brand: Lulu & Sky. Color: Blue. Fit: Slim Fit. Pattern: Checkered. Size: L. Category: Women, Shirts",InStock,,https://www.ajio.com/lulu--sky-women-checked-slim-fit-shirt/p/702649510_blue,2026-06-26T12:13:00.063541+00:00
Ajio,The Souled Store Blue Women Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260202/6a4T/697fe706cbfa0d5608aed5a3/the_souled_store_blue_women_regular_fit_shirt.jpg,The Souled Store,Women,Shirts,1614,1699,5,,,,Blue,Regular Fit,,,,"The Souled Store Blue Women Regular Fit Shirt. Brand: The Souled Store. Color: Blue. Fit: Regular Fit. Category: Women, Shirts. 1.6K shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/the-souled-store-women-regular-fit-shirt/p/702836116_blue,2026-06-26T12:13:00.063541+00:00
Ajio,MAX OFF WHITE Women Embroidered Shirt,https://assets.ajio.com/medias/sys_master/root1/20260203/f57q/6981e5e8cbfa0d5608bb2750/max_off_white_women_embroidered_shirt.jpg,MAX,Women,Shirts,489,699,30.04,,,,Off White,,,,Embroidered,"MAX OFF WHITE Women Embroidered Shirt. Brand: MAX. Color: Off White. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/max-women-embroidered-shirt/p/702849577_offwhite,2026-06-26T12:13:00.063541+00:00
Ajio,The Souled Store Blue Women Embroidered Loose Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250416/rICL/67ff3cb27a6cd4182fd6c2a1/the_souled_store_blue_women_embroidered_loose_fit_shirt.jpg,The Souled Store,Women,Shirts,1999,1999,,,,,Blue,Loose Fit,,,Embroidered,"The Souled Store Blue Women Embroidered Loose Fit Shirt. Brand: The Souled Store. Color: Blue. Fit: Loose Fit. Pattern: Embroidered. Category: Women, Shirts. 1.6K shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/the-souled-store-women-embroidered-loose-fit-shirt/p/701456140_blue,2026-06-26T12:13:00.063541+00:00
Ajio,Outzidr Global Grey Women Textured Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250526/6UJy/683477be7a6cd4182f52c54b/outzidr_global_grey_women_textured_regular_fit_shirt.jpg,Outzidr Global,Women,Shirts,755,1199,10,,,,Grey,Regular Fit,,,,"Outzidr Global Grey Women Textured Regular Fit Shirt. Brand: Outzidr Global. Color: Grey. Fit: Regular Fit. Category: Women, Shirts. 1K shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/outzidr-global-women-textured-regular-fit-shirt/p/701623704_grey,2026-06-26T12:13:00.063541+00:00
Ajio,Outzidr Global Blue Women Patterned Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260410/3JB4/69d93240fcb5bb61d24effde/outzidr_global_blue_women_patterned_regular_fit_shirt.jpg,Outzidr Global,Women,Shirts,1070,1799,15,,,,Blue,Regular Fit,,,,"Outzidr Global Blue Women Patterned Regular Fit Shirt. Brand: Outzidr Global. Color: Blue. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/outzidr-global-women-patterned-regular-fit-shirt/p/703316827_blue,2026-06-26T12:13:00.063541+00:00
Ajio,MAX ECRU Women Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260413/dN1C/69dccf9614d0c2171968c88a/max_ecru_women_regular_fit_shirt.jpg,MAX,Women,Shirts,419,599,30.05,,,,Beige,Regular Fit,,,,"MAX ECRU Women Regular Fit Shirt. Brand: MAX. Color: Beige. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/max-women-regular-fit-shirt/p/703319539_beige,2026-06-26T12:13:00.063541+00:00
Ajio,Fyre Rose Brown Women Regular Fit Shirt with Peter Pan Collar,https://assets.ajio.com/medias/sys_master/root1/20250814/8Ung/689dda108bfb9009ac843443/fyre_rose_brown_women_regular_fit_shirt_with_peter_pan_collar.jpg,Fyre Rose,Women,Shirts,318,1592,75,,,,Brown,Regular Fit,,,,"Fyre Rose Brown Women Regular Fit Shirt with Peter Pan Collar. Brand: Fyre Rose. Color: Brown. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/fyre-rose-women-regular-fit-shirt-with-peter-pan-collar/p/469741934_brown,2026-06-26T12:13:00.063541+00:00
Ajio,MAX IVORY Women Stylised Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20250924/keO7/68d3dc768bfb9009ac2cd4f9/max_ivory_women_stylised_fit_shirt.jpg,MAX,Women,Shirts,210,599,50,,,,Cream,,,,,"MAX IVORY Women Stylised Fit Shirt. Brand: MAX. Color: Cream. Category: Women, Shirts",InStock,,https://www.ajio.com/max-women-stylised-fit-shirt/p/702305053_cream,2026-06-26T12:13:00.063541+00:00
Ajio,U.S. Polo Assn. Off-White Women Geometric Pattern Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20240924/pqHM/66f29755f9b8ef490b602c43/u.s._polo_assn._off-white_women_geometric_pattern_relaxed_fit_shirt.jpg,U.S. Polo Assn.,Women,Shirts,777,2999,63,,,,Off White,Relaxed Fit,,,,"U.S. Polo Assn. Off-White Women Geometric Pattern Relaxed Fit Shirt. Brand: U.S. Polo Assn.. Color: Off White. Fit: Relaxed Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/u-s-polo-assn-women-geometric-pattern-relaxed-fit-shirt/p/469681053_offwhite,2026-06-26T12:13:00.063541+00:00
Ajio,MAX OFF WHITE Women Embroidered Shirt,https://assets.ajio.com/medias/sys_master/root1/20260119/67H4/696e2de47ef0c7385c74dc3f/max_off_white_women_embroidered_shirt.jpg,MAX,Women,Shirts,559,799,30.04,,,,Off White,,,,Embroidered,"MAX OFF WHITE Women Embroidered Shirt. Brand: MAX. Color: Off White. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/max-women-embroidered-shirt/p/702772020_offwhite,2026-06-26T12:13:00.063541+00:00
Ajio,The Souled Store Lime Women Oversized Fit Shirt with Cuffed Sleeves,https://assets.ajio.com/medias/sys_master/root/20240828/S3SJ/66ce543b1d763220faa14401/the_souled_store_lime_women_oversized_fit_shirt_with_cuffed_sleeves.jpg,The Souled Store,Women,Shirts,1614,1699,5,,,,Lime,Oversized Fit,,,,"The Souled Store Lime Women Oversized Fit Shirt with Cuffed Sleeves. Brand: The Souled Store. Color: Lime. Fit: Oversized Fit. Category: Women, Shirts. 1.2K shoppers wishlisted in last 30 days",InStock,,https://www.ajio.com/the-souled-store-women-oversized-fit-shirt-with-cuffed-sleeves/p/700334156_lime,2026-06-26T12:13:00.063541+00:00
Ajio,DNMX Navy Blue Women Printed Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250307/eWbn/67cad9082960820c49d8ccac/dnmx_navy_blue_women_printed_relaxed_fit_shirt.jpg,DNMX,Women,Shirts,178,699,49,,,,Navy,Relaxed Fit,,,Printed,"DNMX Navy Blue Women Printed Relaxed Fit Shirt. Brand: DNMX. Color: Navy. Fit: Relaxed Fit. Pattern: Printed. Category: Women, Shirts",InStock,,https://www.ajio.com/dnmx-women-printed-relaxed-fit-shirt/p/443064353_navy,2026-06-26T12:13:00.063541+00:00
Ajio,Outzidr Global White Women Polka-Dot Print Fitted Shirt,https://assets.ajio.com/medias/sys_master/root1/20260331/vSZL/69cbb11c5bc52e77e01db73f/outzidr_global_white_women_polka-dot_print_fitted_shirt.jpg,Outzidr Global,Women,Shirts,986,1499,6,,,,White,,,,Polka,"Outzidr Global White Women Polka-Dot Print Fitted Shirt. Brand: Outzidr Global. Color: White. Pattern: Polka. Category: Women, Shirts",InStock,,https://www.ajio.com/outzidr-global-women-polka-dot-print-fitted-shirt/p/703257806_white,2026-06-26T12:13:00.063541+00:00
Ajio,Outzidr Global Brown Women Schiffli Embroidered Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20251229/2irg/69526a1f7ef0c7385c2d6f70/outzidr_global_brown_women_schiffli_embroidered_regular_fit_shirt.jpg,Outzidr Global,Women,Shirts,1163,1749,5,,,,Brown,Regular Fit,,,Embroidered,"Outzidr Global Brown Women Schiffli Embroidered Regular Fit Shirt. Brand: Outzidr Global. Color: Brown. Fit: Regular Fit. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/outzidr-global-women-schiffli-embroidered-regular-fit-shirt/p/702686959_brown,2026-06-26T12:13:00.063541+00:00
Ajio,Styli Off White Women Oversized Fit Longline Shirt with Patch Pocket,https://assets.ajio.com/medias/sys_master/root/20240726/wP84/66a3cf761d763220fa37e9a2/styli_off_white_women_oversized_fit_longline_shirt_with_patch_pocket.jpg,Styli,Women,Shirts,468,999,33,,,,Off White,Oversized Fit,,,,"Styli Off White Women Oversized Fit Longline Shirt with Patch Pocket. Brand: Styli. Color: Off White. Fit: Oversized Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/styli-women-oversized-fit-longline-shirt-with-patch-pocket/p/700233370_offwhite,2026-06-26T12:13:00.063541+00:00
Ajio,Shaye White Women Classic Shirt,https://assets.ajio.com/medias/sys_master/root/20250409/75bt/67f607c67a6cd4182fb7c48b/shaye_white_women_classic_shirt.jpg,Shaye,Women,Shirts,1077,2199,30,,,L,White,,,,,"Shaye White Women Classic Shirt. Brand: Shaye. Color: White. Size: L. Category: Women, Shirts",InStock,,https://www.ajio.com/shaye-women-classic-shirt/p/701338543_white,2026-06-26T12:13:00.063541+00:00
Ajio,Terra Luna Navy Women Regular Fit Shirt with Patch Pocket,https://assets.ajio.com/medias/sys_master/root1/20250821/GZEP/68a7257a8bfb9009aca35b82/terra_luna_navy_women_regular_fit_shirt_with_patch_pocket.jpg,Terra Luna,Women,Shirts,4999,5499,9.09,,,,Navy,Regular Fit,,,,"Terra Luna Navy Women Regular Fit Shirt with Patch Pocket. Brand: Terra Luna. Color: Navy. Fit: Regular Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/terra-luna-women-regular-fit-shirt-with-patch-pocket/p/702140256_navy,2026-06-26T12:13:00.063541+00:00
Ajio,Fyre Rose Yellow Women Checked Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20250929/hAWE/68da69123d468c61ab34c1c7/fyre_rose_yellow_women_checked_regular_fit_shirt.jpg,Fyre Rose,Women,Shirts,319,1593,75,,,,Yellow,Regular Fit,,,Checkered,"Fyre Rose Yellow Women Checked Regular Fit Shirt. Brand: Fyre Rose. Color: Yellow. Fit: Regular Fit. Pattern: Checkered. Category: Women, Shirts",InStock,,https://www.ajio.com/fyre-rose-women-checked-regular-fit-shirt/p/469773723_yellow,2026-06-26T12:13:00.063541+00:00
Ajio,American Eagle Navy Women Classic Fitted Shirt,https://assets.ajio.com/medias/sys_master/root1/20250815/PyJw/689e3f0e8bfb9009ac84d4ec/american_eagle_navy_women_classic_fitted_shirt.jpg,American Eagle,Women,Shirts,2202,4740,43,,,,Navy,,,,,"American Eagle Navy Women Classic Fitted Shirt. Brand: American Eagle. Color: Navy. Category: Women, Shirts",InStock,,https://www.ajio.com/american-eagle-women-classic-fitted-shirt/p/702116750_navy,2026-06-26T12:13:00.063541+00:00
Ajio,YOUSTA Navy Blue Women Patterned Shirt with Patch Pocket,https://assets.ajio.com/medias/sys_master/root/20250211/tRY5/67ab57afbc78b543a93891c3/yousta_navy_blue_women_patterned_shirt_with_patch_pocket.jpg,YOUSTA,Women,Shirts,140,499,60,,,,Navy,,,,,"YOUSTA Navy Blue Women Patterned Shirt with Patch Pocket. Brand: YOUSTA. Color: Navy. Category: Women, Shirts",InStock,,https://www.ajio.com/yousta-women-patterned-shirt-with-patch-pocket/p/443066873_navy,2026-06-26T12:13:00.063541+00:00
Ajio,Fyre Rose Pink Women Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260227/jUwT/69a0f6e967bcd753935dbeb7/fyre_rose_pink_women_relaxed_fit_shirt.jpg,Fyre Rose,Women,Shirts,300,1499,74,,,S,Pink,Relaxed Fit,,,,"Fyre Rose Pink Women Relaxed Fit Shirt. Brand: Fyre Rose. Color: Pink. Fit: Relaxed Fit. Size: S. Category: Women, Shirts",InStock,,https://www.ajio.com/fyre-rose-women-relaxed-fit-shirt/p/703042532_pink,2026-06-26T12:13:00.063541+00:00
Ajio,U.S. Polo Assn. Blue Women Printed Relaxed Fit Shirt with Spread Collar,https://assets.ajio.com/medias/sys_master/root1/20260509/2HEa/69ff710714d0c21719cf389a/u.s._polo_assn._blue_women_printed_relaxed_fit_shirt_with_spread_collar.jpg,U.S. Polo Assn.,Women,Shirts,999,2799,49,,,,Blue,Relaxed Fit,,,Printed,"U.S. Polo Assn. Blue Women Printed Relaxed Fit Shirt with Spread Collar. Brand: U.S. Polo Assn.. Color: Blue. Fit: Relaxed Fit. Pattern: Printed. Category: Women, Shirts",InStock,,https://www.ajio.com/u-s-polo-assn-women-printed-relaxed-fit-shirt-with-spread-collar/p/702018717_blue,2026-06-26T12:13:00.063541+00:00
Ajio,American Eagle Blue Women Regular Fit Cotton Shirt,https://assets.ajio.com/medias/sys_master/root1/20251114/2xqu/6916b2a6a470c5082f909164/american_eagle_blue_women_regular_fit_cotton_shirt.jpg,American Eagle,Women,Shirts,683,2499,61,,,,Blue,Regular Fit,Cotton,,,"American Eagle Blue Women Regular Fit Cotton Shirt. Brand: American Eagle. Color: Blue. Fit: Regular Fit. Fabric: Cotton. Category: Women, Shirts",InStock,,https://www.ajio.com/american-eagle-women-regular-fit-cotton-shirt/p/469649636_blue,2026-06-26T12:13:00.063541+00:00
Ajio,The Souled Store Cream Women Relaxed Fit Spread-Collar Shirt,https://assets.ajio.com/medias/sys_master/root1/20260203/Jr3y/698103c3cbfa0d5608b52a86/the_souled_store_cream_women_relaxed_fit_spread-collar_shirt.jpg,The Souled Store,Women,Shirts,1000,1999,50,,,,Cream,Relaxed Fit,,,,"The Souled Store Cream Women Relaxed Fit Spread-Collar Shirt. Brand: The Souled Store. Color: Cream. Fit: Relaxed Fit. Category: Women, Shirts",InStock,,https://www.ajio.com/the-souled-store-women-relaxed-fit-spread-collar-shirt/p/702844750_cream,2026-06-26T12:13:00.063541+00:00
Ajio,The Souled Store Black Women Embroidered Patch Relaxed Fit Shirt with Back Tie-Up,https://assets.ajio.com/medias/sys_master/root1/20260223/kFOu/699c685c7ef0c7385c25ad5b/the_souled_store_black_women_embroidered_patch_relaxed_fit_shirt_with_back_tie-up.jpg,The Souled Store,Women,Shirts,1699,1699,,,,,Black,Relaxed Fit,,,Embroidered,"The Souled Store Black Women Embroidered Patch Relaxed Fit Shirt with Back Tie-Up. Brand: The Souled Store. Color: Black. Fit: Relaxed Fit. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/the-souled-store-women-embroidered-patch-relaxed-fit-shirt-with-back-tie-up/p/703020901_black,2026-06-26T12:13:00.063541+00:00
Ajio,MADAME Sky Blue Women Embroidered Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20240712/cmEb/669087611d763220fa64a345/madame_sky_blue_women_embroidered_relaxed_fit_shirt.jpg,MADAME,Women,Shirts,1155,3299,50,,,,Blue,Relaxed Fit,,,Embroidered,"MADAME Sky Blue Women Embroidered Relaxed Fit Shirt. Brand: MADAME. Color: Blue. Fit: Relaxed Fit. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/madame-women-embroidered-relaxed-fit-shirt/p/700184473_blue,2026-06-26T12:13:00.063541+00:00
Ajio,Outzidr Global Maroon Women Embroidered Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260319/OFJy/69bb07139e784a25d575e2af/outzidr_global_maroon_women_embroidered_relaxed_fit_shirt.jpg,Outzidr Global,Women,Shirts,1209,1799,5,,,,Maroon,Relaxed Fit,,,Embroidered,"Outzidr Global Maroon Women Embroidered Relaxed Fit Shirt. Brand: Outzidr Global. Color: Maroon. Fit: Relaxed Fit. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/outzidr-global-women-embroidered-relaxed-fit-shirt/p/703179644_maroon,2026-06-26T12:13:00.063541+00:00
Ajio,Fyre Rose Pink Women Checked Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20250922/tTqg/68d11ffd3d468c61ab107f8b/fyre_rose_pink_women_checked_regular_fit_shirt.jpg,Fyre Rose,Women,Shirts,319,1593,75,,,,Pink,Regular Fit,,,Checkered,"Fyre Rose Pink Women Checked Regular Fit Shirt. Brand: Fyre Rose. Color: Pink. Fit: Regular Fit. Pattern: Checkered. Category: Women, Shirts",InStock,,https://www.ajio.com/fyre-rose-women-checked-regular-fit-shirt/p/469773724_pink,2026-06-26T12:13:00.063541+00:00
Ajio,MAX MAROON Women Printed Shirt,https://assets.ajio.com/medias/sys_master/root1/20251221/H7Be/694701b7720fb821d39f63cd/max_maroon_women_printed_shirt.jpg,MAX,Women,Shirts,497,899,21,,,,Maroon,,,,Printed,"MAX MAROON Women Printed Shirt. Brand: MAX. Color: Maroon. Pattern: Printed. Category: Women, Shirts",InStock,,https://www.ajio.com/max-women-printed-shirt/p/702602568_maroon,2026-06-26T12:13:00.063541+00:00
Ajio,The Souled Store White Women Printed Regular Fit Shirt,https://assets.ajio.com/medias/sys_master/root1/20260131/85ym/697d0c5a7ef0c7385ca1dc65/the_souled_store_white_women_printed_regular_fit_shirt.jpg,The Souled Store,Women,Shirts,1053,1699,38,,,,White,Regular Fit,,,Printed,"The Souled Store White Women Printed Regular Fit Shirt. Brand: The Souled Store. Color: White. Fit: Regular Fit. Pattern: Printed. Category: Women, Shirts",InStock,,https://www.ajio.com/the-souled-store-women-printed-regular-fit-shirt-/p/702831179_white,2026-06-26T12:13:00.063541+00:00
Ajio,MAX GREEN Women Embroidered Shirt,https://assets.ajio.com/medias/sys_master/root1/20260108/lVoZ/695fba387ef0c7385c56870c/max_green_women_embroidered_shirt.jpg,MAX,Women,Shirts,489,699,30.04,,,,Green,,,,Embroidered,"MAX GREEN Women Embroidered Shirt. Brand: MAX. Color: Green. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/max-women-embroidered-shirt/p/702737247_green,2026-06-26T12:13:00.063541+00:00
Ajio,MAX BLACK Women Printed Shirt,https://assets.ajio.com/medias/sys_master/root1/20250720/cwC6/687c8c075d4cb413803fffd9/max_black_women_printed_shirt.jpg,MAX,Women,Shirts,247,599,41,,,,Black,,,,Printed,"MAX BLACK Women Printed Shirt. Brand: MAX. Color: Black. Pattern: Printed. Category: Women, Shirts",InStock,,https://www.ajio.com/max-women-printed-shirt/p/701994625_black,2026-06-26T12:13:00.063541+00:00
Ajio,GLOBAL REPUBLIC Black Women Embroidered Relaxed Fit Shirt with Lace Hem,https://assets.ajio.com/medias/sys_master/root/20250127/o8VS/67970c3a0431850e0dc89df6/global_republic_black_women_embroidered_relaxed_fit_shirt_with_lace_hem.jpg,GLOBAL REPUBLIC,Women,Shirts,2799,3299,15.16,,,,Black,Relaxed Fit,,,Embroidered,"GLOBAL REPUBLIC Black Women Embroidered Relaxed Fit Shirt with Lace Hem. Brand: GLOBAL REPUBLIC. Color: Black. Fit: Relaxed Fit. Pattern: Embroidered. Category: Women, Shirts",InStock,,https://www.ajio.com/global-republic-women-embroidered-relaxed-fit-shirt-with-lace-hem/p/701112958_black,2026-06-26T12:13:00.063541+00:00
Ajio,HOUSE OF MAE Orange Women Graphic Print Relaxed Fit Shirt,https://assets.ajio.com/medias/sys_master/root/20250616/tmxc/6850132155340d4b4fb5b0dd/house_of_mae_orange_women_graphic_print_relaxed_fit_shirt.jpg,HOUSE OF MAE,Women,Shirts,3299,3999,17.50,,,,Orange,Relaxed Fit,,,Graphic Print,"HOUSE OF MAE Orange Women Graphic Print Relaxed Fit Shirt. Brand: HOUSE OF MAE. Color: Orange. Fit: Relaxed Fit. Pattern: Graphic Print. Category: Women, Shirts",InStock,,https://www.ajio.com/house-of-mae-women-graphic-print-relaxed-fit-shirt-/p/701270268_orange,2026-06-26T12:13:00.063541+00:00
